date,restaurant_id,customers,avg_order_value,revenue,food_cost,staff_cost,rent,operating_expenses,net_profit
2023-10-06,14,311,809.39,251720.29,110764.44,27470.42,21097.03,30385.66,62002.74
2023-10-06,15,222,638.46,141738.12,60180.48,52880.79,8315.7,15450.29,4910.86
2023-10-06,16,172,719.24,123709.28,44932.23,37820.45,12364.93,12617.46,15974.2
2023-10-06,17,249,676.47,168441.03,61121.01,35119.88,17010.83,19824.83,35364.48
2023-10-06,18,198,544.98,107906.04,38981.36,38109.51,9060.63,16402.61,5351.93
2023-10-06,19,368,565.45,208085.6,75740.67,32978.08,22591.53,26159.11,50616.21
2023-10-06,20,192,630.63,121080.96,52975.63,74631.95,7077.03,16055.49,-29659.15
2023-10-07,1,387,686.85,265810.95,98314.56,12927.82,22959.53,38761.57,92847.47
2023-10-07,2,263,633.04,166489.52,60973.09,62617.94,11519.33,30647.43,731.72
2023-10-07,3,400,649.06,259624.0,96116.81,36079.46,14066.03,27523.17,85838.53
2023-10-07,4,195,514.15,100259.25,39324.01,52506.77,11128.27,15538.52,-18238.32
2023-10-07,5,242,610.98,147857.16,47796.23,17911.63,9963.87,26435.74,45749.69
2023-10-07,6,272,671.2,182566.4,58785.31,28234.77,4691.93,31727.64,59126.75
2023-10-07,7,363,771.65,280108.95,94837.5,19626.03,16639.7,27722.84,121282.87
2023-10-07,8,186,598.25,111274.5,44156.07,28153.71,9709.8,12007.97,17246.96
2023-10-07,9,462,760.83,351503.46,134067.75,10232.64,32628.53,43158.3,131416.25
2023-10-07,10,165,711.29,117362.85,42275.61,39021.54,5013.57,17453.9,13598.24
2023-10-07,11,199,681.15,135548.85,53595.56,20861.36,5697.2,21002.76,34391.97
2023-10-07,12,457,594.5,271686.5,88605.13,40137.82,29181.17,33910.26,79852.13
2023-10-07,13,232,566.63,131458.16,58820.59,43381.68,5164.03,15654.48,8437.38
2023-10-07,14,441,781.7,344729.7,107800.81,56275.63,21097.03,68705.11,90851.11
2023-10-07,15,330,542.81,179127.3,54268.06,39359.65,8315.7,32862.59,44321.3
2023-10-07,16,205,480.28,98457.4,37134.73,43210.79,12364.93,13507.73,-7760.78
2023-10-07,17,332,588.78,195474.96,63643.23,34249.74,17010.83,31615.14,48956.02
2023-10-07,18,256,493.16,126248.96,53536.07,15040.98,9060.63,16328.89,32282.39
2023-10-07,19,372,713.43,265395.96,94467.3,23027.62,22591.53,38383.55,86925.96
2023-10-07,20,226,635.55,143634.3,49417.47,27606.19,7077.03,15092.54,44441.07
2023-10-08,1,372,585.65,217861.8,95631.73,18795.25,22959.53,20345.32,60129.97
2023-10-08,2,305,574.28,175155.4,55335.14,49985.73,11519.33,23737.2,34577.98
2023-10-08,3,371,563.31,208988.01,64203.16,23541.79,14066.03,26893.31,80283.72
2023-10-08,4,234,644.66,150850.44,66305.34,37630.39,11128.27,24793.69,10992.76
2023-10-08,5,257,499.66,128412.62,57588.38,11489.39,9963.87,26091.31,23279.67
2023-10-08,6,275,697.07,191694.25,80240.03,30621.24,4691.93,31517.85,44623.2
2023-10-08,7,440,743.11,326968.4,140274.13,17342.78,16639.7,40796.86,111914.93
2023-10-08,8,183,557.11,101951.13,43845.13,29086.58,9709.8,18934.7,374.92
2023-10-08,9,500,772.82,386410.0,136009.48,18438.71,32628.53,64720.22,134613.06
2023-10-08,10,182,658.08,119770.56,47949.23,31842.53,5013.57,14962.88,20002.36
2023-10-08,11,272,507.12,137936.64,57489.79,23189.76,5697.2,17548.07,34011.83
2023-10-08,12,421,780.33,328518.93,140480.65,18066.22,29181.17,60693.65,80097.25
2023-10-08,13,264,590.06,155775.84,64981.35,41085.48,5164.03,16389.51,28155.47
2023-10-08,14,509,678.65,345432.85,142573.66,63592.87,21097.03,62693.46,55475.84
2023-10-08,15,297,587.35,174442.95,66294.6,52715.86,8315.7,33162.48,13954.31
2023-10-08,16,215,481.15,103447.25,39261.25,29261.85,12364.93,17688.12,4871.09
2023-10-08,17,348,688.19,239490.12,93354.87,18368.97,17010.83,32502.58,78252.87
2023-10-08,18,263,653.66,171912.58,64885.25,15646.0,9060.63,22063.7,60257.0
2023-10-08,19,400,704.34,281736.0,93456.29,32700.17,22591.53,37719.2,95268.8
2023-10-08,20,219,547.98,120007.62,36814.73,41581.55,7077.03,15195.71,19338.6
2023-10-09,1,278,718.18,199654.04,77193.0,16340.04,22959.53,24750.09,58411.37
2023-10-09,2,263,628.18,165211.34,53165.6,44347.91,11519.33,26515.13,29663.36
2023-10-09,3,307,592.64,181940.48,73453.22,14998.11,14066.03,30871.15,48551.97
2023-10-09,4,190,646.32,122800.8,38144.76,54382.77,11128.27,17222.93,1922.08
2023-10-09,5,229,602.8,138041.2,52881.58,26583.54,9963.87,17984.52,30627.7
2023-10-09,6,235,519.83,122160.05,41096.4,42282.84,4691.93,17146.02,16942.85
2023-10-09,7,313,618.7,193653.1,81878.49,19987.12,16639.7,33492.86,41654.93
2023-10-09,8,141,646.36,91136.76,38980.4,9334.33,9709.8,16654.73,16457.49
2023-10-09,9,273,601.38,164176.74,70393.06,15823.34,32628.53,22106.11,23225.7
2023-10-09,10,136,598.88,81447.68,35825.91,23777.46,5013.57,14017.29,2813.45
2023-10-09,11,236,678.3,160078.8,67776.63,33843.62,5697.2,29591.08,23170.28
2023-10-09,12,352,781.67,275147.84,118222.63,38702.63,29181.17,30024.46,59016.95
2023-10-09,13,209,662.09,138376.81,47364.63,54912.1,5164.03,18737.83,12198.22
2023-10-09,14,343,638.41,218974.63,75712.03,24428.24,21097.03,26527.67,71209.67
2023-10-09,15,282,589.36,166199.52,52444.93,51726.56,8315.7,33127.7,20584.63
2023-10-09,16,206,716.8,147660.8,63780.14,19622.15,12364.93,20613.04,31280.53
2023-10-09,17,264,699.73,184728.72,70252.39,46317.98,17010.83,25613.54,25533.98
2023-10-09,18,237,679.72,161093.64,52700.07,26416.42,9060.63,32071.97,40844.54
2023-10-09,19,456,817.46,372761.76,140818.4,27545.59,22591.53,59268.57,122537.67
2023-10-09,20,188,590.65,111042.2,41151.75,38383.96,7077.03,13781.44,10648.01
2023-10-10,1,345,686.54,236856.3,81534.62,9603.31,22959.53,29925.04,92833.8
2023-10-10,2,264,730.91,192960.24,86690.73,58241.16,11519.33,30164.98,6344.03
2023-10-10,3,254,619.65,157391.1,70701.36,40230.22,14066.03,25889.42,6504.06
2023-10-10,4,177,584.39,103437.03,41820.31,43307.92,11128.27,19229.0,-12048.46
2023-10-10,5,188,619.54,116473.52,39330.22,24756.56,9963.87,19605.56,22817.31
2023-10-10,6,224,516.77,115756.48,39567.88,47255.98,4691.93,15816.16,8424.53
2023-10-10,7,383,729.13,279256.79,101451.16,27343.12,16639.7,39519.07,94303.74
2023-10-10,8,119,692.9,82455.1,36872.13,17426.72,9709.8,13639.39,4807.06
2023-10-10,9,345,597.05,205982.25,90269.53,29091.85,32628.53,21407.7,32584.64
2023-10-10,10,138,591.68,81651.84,32545.17,40544.78,5013.57,9778.47,-6230.14
2023-10-10,11,255,555.86,141744.3,47457.39,29027.06,5697.2,16071.11,43491.54
2023-10-10,12,328,737.99,242060.72,83493.12,23186.5,29181.17,27190.77,79009.16
2023-10-10,13,183,642.04,117493.32,49495.7,52673.23,5164.03,19606.43,-9446.07
2023-10-10,14,325,578.87,188132.75,68118.82,58655.89,21097.03,23031.63,17229.37
2023-10-10,15,242,689.84,166941.28,60558.86,57909.41,8315.7,28915.12,11242.19
2023-10-10,16,171,630.13,107752.23,35715.13,42279.38,12364.93,14998.61,2394.18
2023-10-10,17,260,716.13,186193.8,69495.07,44470.86,17010.83,18194.86,37022.18
2023-10-10,18,218,498.62,108699.16,43973.5,22098.36,9060.63,16770.89,16795.77
2023-10-10,19,419,703.81,294896.39,105132.43,20743.41,22591.53,39512.16,106916.85
2023-10-10,20,179,499.18,89353.22,39271.98,31816.03,7077.03,15773.2,-4585.02
2023-10-11,1,295,609.29,179740.55,57683.5,25532.6,22959.53,35108.68,38456.24
2023-10-11,2,276,711.28,196313.28,71638.39,24554.43,11519.33,39400.41,49200.72
2023-10-11,3,284,731.77,207822.68,74507.96,40388.71,14066.03,34284.12,44575.85
2023-10-11,4,189,522.14,98684.46,37028.9,33597.55,11128.27,17379.78,-450.03
2023-10-11,5,188,548.77,103168.76,44621.96,14352.87,9963.87,10317.12,23912.94
2023-10-11,6,215,532.85,114562.75,45959.91,41878.21,4691.93,17989.28,4043.41
2023-10-11,7,360,688.88,247996.8,103885.96,26601.98,16639.7,30056.18,70812.98
2023-10-11,8,124,700.31,86838.44,28760.7,17890.58,9709.8,11023.45,19453.91
2023-10-11,9,384,642.03,246539.52,103089.81,30448.28,32628.53,42394.71,37978.18
2023-10-11,10,191,512.68,97921.88,43253.19,59391.07,5013.57,17924.23,-27660.18
2023-10-11,11,248,514.57,127613.36,47142.32,29025.38,5697.2,12616.71,33131.74
2023-10-11,12,336,561.76,188751.36,84766.58,30942.87,29181.17,29494.95,14365.8
2023-10-11,13,205,585.03,119931.15,37418.4,46120.12,5164.03,16414.01,14814.58
2023-10-11,14,325,623.72,202709.0,67558.78,58072.47,21097.03,28648.35,27332.36
2023-10-11,15,289,661.62,191208.18,84780.49,50986.25,8315.7,28557.32,18568.42
2023-10-11,16,150,582.07,87310.5,28719.19,40513.72,12364.93,16767.59,-11054.93
2023-10-11,17,329,686.82,225963.78,89627.97,44793.79,17010.83,25230.08,49301.1
2023-10-11,18,237,561.52,133080.24,47039.6,30464.33,9060.63,17635.91,28879.77
2023-10-11,19,386,777.27,300026.22,99936.92,27991.39,22591.53,55380.31,94126.06
2023-10-11,20,168,562.65,94525.2,41465.39,46338.99,7077.03,18361.7,-18717.91
2023-10-12,1,322,605.7,195035.4,65958.25,22327.21,22959.53,37851.25,45939.16
2023-10-12,2,249,654.57,162987.93,71101.25,48299.77,11519.33,28236.46,3831.11
2023-10-12,3,265,622.42,164941.3,63803.76,26529.47,14066.03,32243.7,28298.34
2023-10-12,4,178,489.28,87091.84,27489.6,47856.3,11128.27,18884.82,-18267.14
2023-10-12,5,178,709.04,126209.12,44672.07,19035.99,9963.87,21922.14,30615.05
2023-10-12,6,192,575.94,110580.48,43871.54,22683.94,4691.93,13585.48,25747.59
2023-10-12,7,351,804.65,282432.15,100833.09,10223.5,16639.7,55212.51,99523.34
2023-10-12,8,129,641.09,82700.61,35947.19,24213.58,9709.8,10155.02,2675.03
2023-10-12,9,375,618.02,231757.5,94267.67,23719.19,32628.53,25786.71,55355.4
2023-10-12,10,151,548.02,82751.02,32301.29,41415.46,5013.57,12181.76,-8161.06
2023-10-12,11,262,486.96,127583.52,50891.19,30576.21,5697.2,14793.92,25624.99
2023-10-12,12,303,633.3,191889.9,66570.03,42730.07,29181.17,30768.43,22640.2
2023-10-12,13,199,518.32,103145.68,35192.07,36295.3,5164.03,10401.77,16092.5
2023-10-12,14,362,650.45,235462.9,72728.26,31013.13,21097.03,41219.5,69404.98
2023-10-12,15,270,709.25,191497.5,73992.35,21273.18,8315.7,21116.27,66799.99
2023-10-12,16,149,601.09,89562.41,28092.83,44504.25,12364.93,10656.05,-6055.65
2023-10-12,17,299,659.64,197232.36,75433.21,18622.5,17010.83,34909.93,51255.88
2023-10-12,18,203,719.57,146072.71,44658.61,33093.98,9060.63,27744.13,31515.35
2023-10-12,19,388,621.17,241013.96,88826.93,33167.77,22591.53,28063.54,68364.19
2023-10-12,20,179,485.08,86829.32,34330.85,46425.72,7077.03,9911.17,-10915.46
2023-10-13,1,280,579.85,162358.0,56470.63,15317.81,22959.53,25393.26,42216.77
2023-10-13,2,255,663.07,169082.85,68398.35,51277.62,11519.33,31011.22,6876.33
2023-10-13,3,282,698.5,196977.0,75885.76,31273.76,14066.03,27573.76,48177.68
2023-10-13,4,172,693.85,119342.2,41606.45,60669.61,11128.27,21669.53,-15731.65
2023-10-13,5,198,615.15,121799.7,48078.14,16457.02,9963.87,17368.56,29932.11
2023-10-13,6,195,693.62,135255.9,57615.79,44619.83,4691.93,19061.86,9266.49
2023-10-13,7,357,823.78,294089.46,118650.93,12881.59,16639.7,54750.39,91166.85
2023-10-13,8,146,514.42,75105.32,33042.91,28171.82,9709.8,13584.37,-9403.57
2023-10-13,9,374,740.67,277010.58,103904.88,27046.52,32628.53,29248.15,84182.49
2023-10-13,10,138,503.11,69429.18,21527.57,55629.82,5013.57,9068.81,-21810.59
2023-10-13,11,255,697.84,177949.2,66502.09,40583.55,5697.2,24093.36,41073.0
2023-10-13,12,345,617.26,212954.7,89105.31,36938.77,29181.17,31038.65,26690.8
2023-10-13,13,179,629.51,112682.29,38234.4,25295.53,5164.03,16677.56,27310.76
2023-10-13,14,223,599.62,133715.26,59190.49,34191.39,21097.03,22526.23,-3289.89
2023-10-13,15,252,538.07,135593.64,55393.3,24028.72,8315.7,16408.22,31447.7
2023-10-13,16,169,690.73,116733.37,40023.16,43682.1,12364.93,14039.01,6624.16
2023-10-13,17,222,776.41,172363.02,57747.25,40279.48,17010.83,30870.24,26455.21
2023-10-13,18,184,540.12,99382.08,32438.72,34352.12,9060.63,16906.47,6624.14
2023-10-13,19,377,661.28,249302.56,105845.88,15895.66,22591.53,38128.05,66841.44
2023-10-13,20,187,616.36,115259.32,46808.0,37825.41,7077.03,20964.3,2584.58
2023-10-14,1,341,630.81,215106.21,68929.56,25033.11,22959.53,25887.84,72296.16
2023-10-14,2,309,644.7,199212.3,60007.56,49907.56,11519.33,32188.66,45589.19
2023-10-14,3,281,778.88,218865.28,72355.1,22209.73,14066.03,43561.4,66673.01
2023-10-14,4,215,542.88,116719.2,43810.66,45178.94,11128.27,13298.84,3302.5
2023-10-14,5,269,664.11,178645.59,70299.17,21018.25,9963.87,32135.48,45228.82
2023-10-14,6,235,579.84,136262.4,44673.07,22894.15,4691.93,23935.87,40067.38
2023-10-14,7,337,592.62,199712.94,60690.36,13639.33,16639.7,20662.53,88081.01
2023-10-14,8,217,528.92,114775.64,35871.69,13679.73,9709.8,13146.07,42368.35
2023-10-14,9,537,645.49,346628.13,105775.47,23597.52,32628.53,68448.9,116177.71
2023-10-14,10,158,610.81,96507.98,36600.05,26938.77,5013.57,12934.85,15020.75
2023-10-14,11,318,674.3,214427.4,69403.18,19909.43,5697.2,34151.48,85266.11
2023-10-14,12,400,803.28,321312.0,98133.52,20084.63,29181.17,52171.64,121741.04
2023-10-14,13,324,574.21,186044.04,71485.22,48940.67,5164.03,22312.45,38141.66
2023-10-14,14,387,602.45,233148.15,96536.46,71006.58,21097.03,38024.05,6484.03
2023-10-14,15,298,718.01,213966.98,95444.23,51307.09,8315.7,36406.66,22493.3
2023-10-14,16,235,596.22,140111.7,42271.95,40690.47,12364.93,23565.28,21219.07
2023-10-14,17,302,585.83,176920.66,56132.1,35226.51,17010.83,31024.67,37526.55
2023-10-14,18,253,557.05,140933.65,60604.45,16619.09,9060.63,25695.17,28954.3
2023-10-14,19,515,566.42,291706.3,126338.91,18058.06,22591.53,57068.59,67649.21
2023-10-14,20,188,568.29,106838.52,32497.33,48645.43,7077.03,12194.11,6424.62
2023-10-15,1,342,775.59,265251.78,93300.02,23483.57,22959.53,40016.17,85492.49
2023-10-15,2,315,756.94,238436.1,84338.64,65053.33,11519.33,34313.15,43211.65
2023-10-15,3,307,791.14,242879.98,100403.04,19463.05,14066.03,33843.16,75104.7
2023-10-15,4,170,638.91,108614.7,48219.73,52710.57,11128.27,10594.62,-14038.49
2023-10-15,5,230,684.67,157474.1,64824.68,22434.84,9963.87,21922.55,38328.16
2023-10-15,6,230,661.21,152078.3,67900.38,47044.47,4691.93,29898.19,2543.33
2023-10-15,7,421,720.53,303343.13,108253.26,26972.69,16639.7,33465.24,118012.23
2023-10-15,8,196,590.8,115796.8,34976.38,21141.79,9709.8,14775.32,35193.5
2023-10-15,9,429,801.55,343864.95,153080.84,18738.69,32628.53,54512.6,84904.29
2023-10-15,10,167,512.86,85647.62,35533.5,34534.27,5013.57,12080.9,-1514.62
2023-10-15,11,317,505.94,160382.98,64502.52,34048.2,5697.2,16601.39,39533.67
2023-10-15,12,449,698.73,313729.77,137087.59,24053.49,29181.17,34155.61,89251.91
2023-10-15,13,289,539.92,156036.88,51871.4,25796.46,5164.03,16206.15,56998.83
2023-10-15,14,445,654.54,291270.3,110734.42,50267.25,21097.03,37085.72,72085.87
2023-10-15,15,341,646.44,220436.04,84384.88,47414.25,8315.7,37457.5,42863.71
2023-10-15,16,229,560.41,128333.89,52595.24,47493.42,12364.93,19252.88,-3372.58
2023-10-15,17,318,798.26,253846.68,88529.89,36530.44,17010.83,41567.81,70207.71
2023-10-15,18,264,612.1,161594.4,56663.04,21380.86,9060.63,22804.73,51685.13
2023-10-15,19,446,619.24,276181.04,114724.06,34616.91,22591.53,54773.42,49475.12
2023-10-15,20,234,711.33,166451.22,72889.1,49994.85,7077.03,19109.43,17380.8
2023-10-16,1,322,679.94,218940.68,83503.79,24996.05,22959.53,30979.07,56502.24
2023-10-16,2,239,670.99,160366.61,61643.14,53927.84,11519.33,17452.28,15824.02
2023-10-16,3,249,564.76,140625.24,47631.83,20237.98,14066.03,17989.46,40699.94
2023-10-16,4,192,554.69,106500.48,38677.11,68975.98,11128.27,16552.89,-28833.77
2023-10-16,5,216,706.5,152604.0,51864.35,15536.41,9963.87,21804.58,53434.79
2023-10-16,6,183,489.26,89534.58,29922.25,30093.16,4691.93,12440.58,12386.66
2023-10-16,7,321,683.83,219509.43,79011.4,12680.22,16639.7,28246.59,82931.51
2023-10-16,8,159,603.09,95891.31,30362.66,24821.1,9709.8,13410.87,17586.88
2023-10-16,9,434,683.04,296439.36,113123.49,25548.14,32628.53,50917.84,74221.36
2023-10-16,10,152,693.99,105486.48,32796.14,51002.77,5013.57,13166.03,3507.98
2023-10-16,11,234,700.18,163842.12,70282.07,46397.86,5697.2,18742.19,22722.8
2023-10-16,12,363,606.59,220192.17,90780.25,15730.46,29181.17,30261.97,54238.32
2023-10-16,13,206,631.34,130056.04,46412.13,30999.42,5164.03,17659.96,29820.49
2023-10-16,14,341,700.22,238775.02,80471.91,51098.62,21097.03,28493.94,57613.52
2023-10-16,15,291,666.92,194073.72,82839.18,30184.86,8315.7,27233.47,45500.52
2023-10-16,16,195,673.67,131365.65,43319.23,48833.78,12364.93,21935.29,4912.41
2023-10-16,17,318,648.13,206105.34,92496.36,47745.32,17010.83,29044.98,19807.84
2023-10-16,18,231,581.76,134386.56,40494.7,42445.97,9060.63,25386.54,16998.72
2023-10-16,19,400,827.48,330992.0,131248.03,15200.11,22591.53,47520.55,114431.76
2023-10-16,20,182,532.93,96993.26,36702.14,64392.91,7077.03,13157.24,-24336.06
2023-10-17,1,289,595.2,172012.8,54157.83,24049.41,22959.53,32673.15,38172.88
2023-10-17,2,240,804.24,193017.6,63917.57,61993.2,11519.33,25379.96,30207.54
2023-10-17,3,301,780.11,234813.11,72393.64,30373.94,14066.03,43148.22,74831.28
2023-10-17,4,190,485.15,92178.5,38576.61,35652.33,11128.27,9240.72,-2419.43
2023-10-17,5,216,617.66,133414.56,48157.07,25176.56,9963.87,17477.82,32639.24
2023-10-17,6,229,496.71,113746.59,41151.18,37874.72,4691.93,14074.68,15954.07
2023-10-17,7,329,776.62,255507.98,77390.58,16052.08,16639.7,39055.42,106370.21
2023-10-17,8,137,545.28,74703.36,32177.78,28551.03,9709.8,13872.04,-9607.29
2023-10-17,9,355,753.49,267488.95,87176.81,20714.31,32628.53,42475.32,84493.97
2023-10-17,10,160,618.34,98934.4,42684.35,29704.5,5013.57,17200.68,4331.31
2023-10-17,11,247,565.3,139629.1,47859.63,41918.16,5697.2,20396.83,23757.28
2023-10-17,12,338,598.69,202357.22,63273.36,39482.0,29181.17,34798.26,35622.43
2023-10-17,13,214,647.56,138577.84,48926.19,34252.24,5164.03,21518.65,28716.72
2023-10-17,14,313,562.17,175959.21,53103.98,46225.84,21097.03,33021.2,22511.16
2023-10-17,15,246,693.1,170502.6,69525.42,22940.82,8315.7,33010.43,36710.23
2023-10-17,16,183,553.45,101281.35,39195.25,45382.38,12364.93,16026.89,-11688.1
2023-10-17,17,351,611.55,214654.05,74475.66,20976.58,17010.83,31547.11,70643.88
2023-10-17,18,221,534.71,118170.91,38328.25,21502.6,9060.63,21337.94,27941.48
2023-10-17,19,321,761.16,244332.36,98472.72,29210.24,22591.53,28085.01,65972.86
2023-10-17,20,169,483.06,81637.14,31301.95,71891.75,7077.03,9067.35,-37700.95
2023-10-18,1,232,639.48,148359.36,59108.89,16555.31,22959.53,29446.61,20289.02
2023-10-18,2,242,627.03,151741.26,65015.85,65760.86,11519.33,27084.07,-17638.86
2023-10-18,3,257,644.49,165633.93,56692.56,33832.96,14066.03,29617.33,31425.05
2023-10-18,4,171,649.35,111038.85,43923.08,73925.1,11128.27,14052.61,-31990.2
2023-10-18,5,178,665.73,118499.94,49542.02,24594.97,9963.87,21670.64,12728.44
2023-10-18,6,222,531.18,117921.96,38365.59,32650.88,4691.93,19959.08,22254.47
2023-10-18,7,359,673.51,241790.09,90379.06,31858.02,16639.7,26276.73,76636.58
2023-10-18,8,140,700.39,98054.6,35513.75,15735.18,9709.8,12522.95,24572.92
2023-10-18,9,362,759.07,274783.34,86385.96,11821.33,32628.53,42605.62,101341.9
2023-10-18,10,146,654.9,95615.4,42806.04,66237.31,5013.57,18743.04,-37184.55
2023-10-18,11,242,710.35,171904.7,68980.26,34007.3,5697.2,28736.01,34483.93
2023-10-18,12,348,762.03,265186.44,79636.64,39014.8,29181.17,28751.47,88602.36
2023-10-18,13,247,508.62,125629.14,43355.18,32951.16,5164.03,13936.19,30222.58
2023-10-18,14,309,582.88,180109.92,56817.6,55137.5,21097.03,26476.58,20581.2
2023-10-18,15,318,618.37,196641.66,69706.74,33350.97,8315.7,35854.47,49413.78
2023-10-18,16,199,700.4,139379.6,46264.67,43494.54,12364.93,24334.2,12921.26
2023-10-18,17,353,713.05,251706.65,100111.34,29004.34,17010.83,43421.47,62158.67
2023-10-18,18,243,720.0,174960.0,70048.0,41800.99,9060.63,27465.89,26584.48
2023-10-18,19,382,763.84,291786.88,107603.32,13116.99,22591.53,45276.24,103198.8
2023-10-18,20,176,631.81,111198.56,39041.32,32192.54,7077.03,22085.62,10802.05
2023-10-19,1,295,770.27,227229.65,92950.8,18507.0,22959.53,23391.23,69421.08
2023-10-19,2,314,771.39,242216.46,87422.42,50801.69,11519.33,35438.02,57035.0
2023-10-19,3,285,746.44,212735.4,76965.59,13906.18,14066.03,33503.3,74294.31
2023-10-19,4,208,652.54,135728.32,44856.89,79601.29,11128.27,24759.09,-24617.22
2023-10-19,5,208,566.64,117861.12,36475.26,13969.71,9963.87,21705.71,35746.58
2023-10-19,6,239,512.06,122382.34,38704.96,38670.21,4691.93,22084.52,18230.71
2023-10-19,7,352,838.05,294993.6,109400.73,28303.27,16639.7,53280.72,87369.18
2023-10-19,8,114,485.08,55299.12,16976.63,14127.01,9709.8,7716.49,6769.19
2023-10-19,9,430,736.82,316832.6,130779.67,19172.13,32628.53,55384.79,78867.48
2023-10-19,10,150,660.35,99052.5,43670.57,34872.87,5013.57,9819.03,5676.46
2023-10-19,11,228,670.67,152912.76,62074.2,35710.59,5697.2,28298.62,21132.15
2023-10-19,12,408,636.43,259663.44,88466.81,20100.17,29181.17,43390.86,78524.44
2023-10-19,13,205,653.41,133949.05,51051.16,50811.43,5164.03,25150.29,1772.13
2023-10-19,14,362,674.76,244263.12,75450.38,49408.71,21097.03,30883.21,67423.79
2023-10-19,15,252,674.9,170074.8,61098.55,39432.24,8315.7,22587.49,38640.83
2023-10-19,16,145,642.48,93159.6,29202.91,38596.37,12364.93,10815.67,2179.71
2023-10-19,17,247,839.42,207336.74,70643.14,34143.06,17010.83,30096.06,55443.64
2023-10-19,18,175,673.55,117871.25,38788.44,23126.1,9060.63,12547.29,34348.78
2023-10-19,19,384,612.05,235027.2,104879.78,21861.52,22591.53,46445.13,39249.24
2023-10-19,20,160,532.01,85121.6,36327.64,43298.92,7077.03,15658.11,-17240.11
2023-10-20,1,256,608.11,155676.16,68335.73,25794.86,22959.53,18747.5,19838.54
2023-10-20,2,252,772.5,194670.0,87575.06,45341.6,11519.33,34637.22,15596.78
2023-10-20,3,304,772.97,234982.88,96311.52,19994.94,14066.03,26038.84,78571.55
2023-10-20,4,207,515.19,106644.33,34368.57,50574.14,11128.27,15805.54,-5232.19
2023-10-20,5,198,510.03,100985.94,41021.86,12001.94,9963.87,19081.23,18917.05
2023-10-20,6,196,716.03,140341.88,43404.56,41352.26,4691.93,27593.27,23299.85
2023-10-20,7,394,671.84,264704.96,116105.53,18980.28,16639.7,50637.55,62341.89
2023-10-20,8,138,598.22,82554.36,27621.22,29190.34,9709.8,8311.06,7721.94
2023-10-20,9,352,659.39,232105.28,83566.49,27013.27,32628.53,39868.11,49028.87
2023-10-20,10,149,513.56,76520.44,31983.9,67216.22,5013.57,7872.68,-35565.93
2023-10-20,11,265,524.7,139045.5,57375.36,23075.1,5697.2,15024.09,37873.76
2023-10-20,12,295,760.89,224462.55,95100.93,39200.52,29181.17,40031.25,20948.69
2023-10-20,13,213,610.37,130008.81,50392.73,22989.13,5164.03,16449.77,35013.14
2023-10-20,14,308,569.53,175415.24,72176.27,24758.97,21097.03,21628.59,35754.37
2023-10-20,15,283,662.8,187572.4,75482.88,47819.25,8315.7,28738.89,27215.68
2023-10-20,16,208,530.53,110350.24,37755.19,31282.87,12364.93,19532.4,9414.85
2023-10-20,17,317,660.81,209476.77,78141.09,36738.92,17010.83,40552.78,37033.14
2023-10-20,18,234,532.59,124626.06,39276.42,28697.1,9060.63,19650.49,27941.41
2023-10-20,19,398,770.77,306766.46,123646.05,14584.24,22591.53,59068.46,86876.17
2023-10-20,20,165,572.55,94470.75,28575.93,73498.5,7077.03,17122.37,-31803.08
2023-10-21,1,334,796.36,265984.24,94020.46,13878.28,22959.53,47724.98,87400.98
2023-10-21,2,315,662.94,208826.1,83499.78,49199.28,11519.33,24227.66,40380.05
2023-10-21,3,373,604.06,225314.38,77374.05,22814.13,14066.03,37907.17,73153.0
2023-10-21,4,236,588.07,138784.52,55118.82,79494.61,11128.27,23596.81,-30553.98
2023-10-21,5,233,567.04,132120.32,43682.51,21640.17,9963.87,15498.43,41335.34
2023-10-21,6,224,531.21,118991.04,50026.01,16254.53,4691.93,21522.77,26495.79
2023-10-21,7,450,730.01,328504.5,143574.8,24892.65,16639.7,49670.49,93726.87
2023-10-21,8,161,530.69,85441.09,34518.87,9627.62,9709.8,9839.73,21745.07
2023-10-21,9,435,664.76,289170.6,111980.77,24832.24,32628.53,58744.66,60984.39
2023-10-21,10,150,667.05,100057.5,40237.15,60677.52,5013.57,11418.95,-17289.7
2023-10-21,11,189,690.47,130498.83,53565.35,34086.28,5697.2,21256.95,15893.05
2023-10-21,12,420,672.92,282626.4,104193.44,47685.41,29181.17,42114.31,59452.07
2023-10-21,13,265,689.0,182585.0,77475.51,39714.73,5164.03,28579.04,31651.68
2023-10-21,14,417,716.66,298847.22,105719.07,56898.08,21097.03,53465.39,61667.65
2023-10-21,15,207,524.45,108561.15,34956.2,40666.92,8315.7,11034.03,13588.3
2023-10-21,16,222,564.59,125338.98,51878.54,25540.49,12364.93,22493.9,13061.11
2023-10-21,17,310,720.37,223314.7,100015.54,25021.24,17010.83,35551.59,45715.49
2023-10-21,18,250,700.07,175017.5,60093.06,19231.17,9060.63,28588.61,58044.04
2023-10-21,19,465,768.35,357282.75,129412.71,22843.98,22591.53,61127.39,121307.13
2023-10-21,20,225,497.88,112023.0,34584.99,48517.48,7077.03,11795.51,10047.98
2023-10-22,1,344,798.61,274721.84,83063.53,11018.64,22959.53,50451.03,107229.11
2023-10-22,2,270,617.13,166625.1,66770.37,33461.64,11519.33,29126.52,25747.24
